idx	window_id	header	cluster
2907	X54689.1_w1550	X54689.1_w1550	-1
2908	X54689.1_w1600	X54689.1_w1600	-1
2909	X54689.1_w1650	X54689.1_w1650	-1
2910	X54689.1_w1700	X54689.1_w1700	-1
2911	X54689.1_w1750	X54689.1_w1750	-1
2912	X54689.1_w1800	X54689.1_w1800	-1
2913	X54689.1_w1850	X54689.1_w1850	-1
2914	X54689.1_w1900	X54689.1_w1900	61
2915	X54689.1_w1950	X54689.1_w1950	-1
2916	X54689.1_w2000	X54689.1_w2000	-1
2917	X54689.1_w2050	X54689.1_w2050	-1
2918	X54689.1_w2100	X54689.1_w2100	63
2919	X54689.1_w2150	X54689.1_w2150	-1
2920	X54689.1_w2200	X54689.1_w2200	63
2921	X54689.1_w2250	X54689.1_w2250	-1
2922	X54689.1_w2300	X54689.1_w2300	63
2923	X54689.1_w2350	X54689.1_w2350	62
2924	X54689.1_w2400	X54689.1_w2400	-1
2925	X54689.1_w2450	X54689.1_w2450	63
2926	X54689.1_w2500	X54689.1_w2500	63
2927	X54689.1_w2550	X54689.1_w2550	66
2928	X54689.1_w2600	X54689.1_w2600	63
2929	X54689.1_w2650	X54689.1_w2650	63
2930	X54689.1_w2700	X54689.1_w2700	-1
2931	X54689.1_w2750	X54689.1_w2750	63
2932	X54689.1_w2800	X54689.1_w2800	63
2933	X54689.1_w2850	X54689.1_w2850	-1
2934	X54689.1_w2900	X54689.1_w2900	62
2935	X54689.1_w2950	X54689.1_w2950	-1
2936	X54689.1_w3000	X54689.1_w3000	-1
2937	X54689.1_w3050	X54689.1_w3050	-1
2938	X54689.1_w3100	X54689.1_w3100	-1
2939	X54689.1_w3150	X54689.1_w3150	63
2940	X54689.1_w3200	X54689.1_w3200	63
2941	X54689.1_w3250	X54689.1_w3250	66
2942	X54689.1_w3300	X54689.1_w3300	-1
2943	X54689.1_w3316	X54689.1_w3316	62
2944	X54688.1_w0	X54688.1_w0	-1
2945	X54688.1_w50	X54688.1_w50	68
2946	X54688.1_w100	X54688.1_w100	66
2947	X54688.1_w150	X54688.1_w150	62
2948	X54688.1_w200	X54688.1_w200	-1
2949	X54688.1_w250	X54688.1_w250	68
2950	X54688.1_w300	X54688.1_w300	62
2951	X54688.1_w350	X54688.1_w350	66
2952	X54688.1_w400	X54688.1_w400	68
2953	X54688.1_w450	X54688.1_w450	66
2954	X54688.1_w500	X54688.1_w500	66
2955	X54688.1_w550	X54688.1_w550	-1
2956	X54688.1_w600	X54688.1_w600	-1
2957	X54688.1_w650	X54688.1_w650	-1
2958	X54688.1_w700	X54688.1_w700	-1
2959	X54688.1_w750	X54688.1_w750	-1
2960	X54688.1_w800	X54688.1_w800	-1
2961	X54688.1_w850	X54688.1_w850	68
2962	X54688.1_w900	X54688.1_w900	-1
2963	X54688.1_w950	X54688.1_w950	68
2964	X54688.1_w1000	X54688.1_w1000	-1
2965	X54688.1_w1050	X54688.1_w1050	-1
2966	X54688.1_w1100	X54688.1_w1100	-1
2967	X54688.1_w1150	X54688.1_w1150	-1
2968	X54688.1_w1200	X54688.1_w1200	81
2969	X54688.1_w1250	X54688.1_w1250	81
2970	X54688.1_w1300	X54688.1_w1300	-1
2971	X54688.1_w1350	X54688.1_w1350	-1
2972	X54688.1_w1400	X54688.1_w1400	-1
2973	X54688.1_w1450	X54688.1_w1450	81
2974	X54688.1_w1500	X54688.1_w1500	71
2975	X54688.1_w1550	X54688.1_w1550	-1
2976	X54688.1_w1600	X54688.1_w1600	-1
2977	X54688.1_w1650	X54688.1_w1650	81
2978	X54688.1_w1700	X54688.1_w1700	81
2979	X54688.1_w1750	X54688.1_w1750	81
2980	X54688.1_w1800	X54688.1_w1800	-1
2981	X54688.1_w1850	X54688.1_w1850	81
2982	X54688.1_w1900	X54688.1_w1900	-1
2983	X54688.1_w1950	X54688.1_w1950	-1
2984	X54688.1_w2000	X54688.1_w2000	-1
2985	X54688.1_w2050	X54688.1_w2050	81
2986	X54688.1_w2100	X54688.1_w2100	81
2987	X54688.1_w2150	X54688.1_w2150	-1
2988	X54688.1_w2200	X54688.1_w2200	-1
2989	X54688.1_w2250	X54688.1_w2250	-1
2990	X54688.1_w2300	X54688.1_w2300	-1
2991	X54688.1_w2350	X54688.1_w2350	81
2992	X54688.1_w2400	X54688.1_w2400	81
2993	X54688.1_w2450	X54688.1_w2450	-1
2994	X54688.1_w2500	X54688.1_w2500	82
2995	X54688.1_w2550	X54688.1_w2550	81
2996	X54688.1_w2600	X54688.1_w2600	81
2997	X54688.1_w2650	X54688.1_w2650	82
2998	X54688.1_w2700	X54688.1_w2700	-1
2999	X54688.1_w2750	X54688.1_w2750	71
3000	X54688.1_w2800	X54688.1_w2800	-1
3001	X54688.1_w2850	X54688.1_w2850	-1
3002	X54688.1_w2900	X54688.1_w2900	71
3003	X54688.1_w2950	X54688.1_w2950	71
3004	X54688.1_w3000	X54688.1_w3000	82
3005	X54688.1_w3050	X54688.1_w3050	-1
3006	X54688.1_w3100	X54688.1_w3100	-1
3007	X54688.1_w3150	X54688.1_w3150	82
3008	X54688.1_w3200	X54688.1_w3200	-1
3009	X54688.1_w3250	X54688.1_w3250	-1
3010	X54688.1_w3300	X54688.1_w3300	-1
3011	X54688.1_w3323	X54688.1_w3323	82
3012	X04532.1_w0	X04532.1_w0	-1
3013	X04532.1_w50	X04532.1_w50	82
3014	X04532.1_w100	X04532.1_w100	81
3015	X04532.1_w150	X04532.1_w150	-1
3016	X04532.1_w200	X04532.1_w200	82
3017	X04532.1_w250	X04532.1_w250	-1
3018	X04532.1_w300	X04532.1_w300	71
3019	X04532.1_w350	X04532.1_w350	-1
3020	X04532.1_w400	X04532.1_w400	71
3021	X04532.1_w434	X04532.1_w434	82
3022	X00234.1_w0	X00234.1_w0	82
3023	X00234.1_w50	X00234.1_w50	71
3024	X00234.1_w100	X00234.1_w100	-1
3025	X00234.1_w150	X00234.1_w150	-1
3026	X00234.1_w200	X00234.1_w200	82
3027	X00234.1_w250	X00234.1_w250	82
3028	X00234.1_w300	X00234.1_w300	82
3029	X00234.1_w350	X00234.1_w350	91
3030	X00234.1_w361	X00234.1_w361	-1
3031	X51731.1_full	X51731.1_full	71
3032	X51732.1_full	X51732.1_full	-1
3033	X69328.1_full	X69328.1_full	82
3034	X69329.1_full	X69329.1_full	91
3035	X69331.1_full	X69331.1_full	82
3036	X69332.1_full	X69332.1_full	82
3037	X69333.1_full	X69333.1_full	91
3038	X69334.1_full	X69334.1_full	-1
3039	X69326.1_full	X69326.1_full	-1
3040	X69327.1_full	X69327.1_full	-1
3041	X69330.1_full	X69330.1_full	-1
3042	X58702.1_w0	X58702.1_w0	92
3043	X58702.1_w50	X58702.1_w50	-1
3044	X58702.1_w97	X58702.1_w97	91
3045	X58701.1_w0	X58701.1_w0	-1
3046	X58701.1_w50	X58701.1_w50	-1
3047	X58701.1_w97	X58701.1_w97	-1
3048	X58703.1_w0	X58703.1_w0	92
3049	X58703.1_w50	X58703.1_w50	-1
3050	X58703.1_w100	X58703.1_w100	92
3051	X58703.1_w150	X58703.1_w150	92
3052	X58703.1_w200	X58703.1_w200	-1
3053	X58703.1_w250	X58703.1_w250	92
3054	X58703.1_w300	X58703.1_w300	-1
3055	X58703.1_w350	X58703.1_w350	91
3056	X58703.1_w400	X58703.1_w400	92
3057	X58703.1_w443	X58703.1_w443	-1
3058	X58704.1_w0	X58704.1_w0	91
3059	X58704.1_w50	X58704.1_w50	-1
3060	X58704.1_w100	X58704.1_w100	-1
3061	X58704.1_w150	X58704.1_w150	-1
3062	X58704.1_w200	X58704.1_w200	92
3063	X58704.1_w250	X58704.1_w250	92
3064	X58704.1_w300	X58704.1_w300	-1
3065	X58704.1_w350	X58704.1_w350	92
3066	X58704.1_w400	X58704.1_w400	-1
3067	X58704.1_w444	X58704.1_w444	92
3068	X51618.1_w0	X51618.1_w0	92
3069	X51618.1_w50	X51618.1_w50	110
3070	X51618.1_w100	X51618.1_w100	92
3071	X51618.1_w127	X51618.1_w127	-1
3072	X53607.1_full	X53607.1_full	111
3073	X53608.1_full	X53608.1_full	-1
3074	X53609.1_w0	X53609.1_w0	-1
3075	X53609.1_w10	X53609.1_w10	-1
3076	X53610.1_w0	X53610.1_w0	110
3077	X53610.1_w16	X53610.1_w16	-1
3078	X53611.1_w0	X53611.1_w0	-1
3079	X53611.1_w20	X53611.1_w20	-1
3080	X54212.1_w0	X54212.1_w0	92
3081	X54212.1_w50	X54212.1_w50	-1
3082	X54212.1_w100	X54212.1_w100	-1
3083	X54212.1_w150	X54212.1_w150	111
3084	X54212.1_w200	X54212.1_w200	-1
3085	X54212.1_w250	X54212.1_w250	92
3086	X54212.1_w300	X54212.1_w300	110
3087	X54212.1_w350	X54212.1_w350	-1
3088	X54212.1_w400	X54212.1_w400	-1
3089	X54212.1_w450	X54212.1_w450	-1
3090	X54212.1_w500	X54212.1_w500	-1
3091	X54212.1_w550	X54212.1_w550	-1
3092	X54212.1_w600	X54212.1_w600	92
3093	X54212.1_w650	X54212.1_w650	110
3094	X54212.1_w700	X54212.1_w700	-1
3095	X54212.1_w750	X54212.1_w750	-1
3096	X54212.1_w800	X54212.1_w800	-1
3097	X54212.1_w850	X54212.1_w850	-1
3098	X54212.1_w900	X54212.1_w900	110
3099	X54212.1_w950	X54212.1_w950	-1
3100	X54212.1_w1000	X54212.1_w1000	110
3101	X54212.1_w1050	X54212.1_w1050	114
3102	X54212.1_w1100	X54212.1_w1100	-1
3103	X54212.1_w1150	X54212.1_w1150	-1
3104	X54212.1_w1200	X54212.1_w1200	111
3105	X54212.1_w1250	X54212.1_w1250	114
3106	X54212.1_w1300	X54212.1_w1300	111
3107	X54212.1_w1350	X54212.1_w1350	-1
3108	X54212.1_w1400	X54212.1_w1400	115
3109	X54212.1_w1450	X54212.1_w1450	115
3110	X54212.1_w1500	X54212.1_w1500	-1
3111	X54212.1_w1550	X54212.1_w1550	111
3112	X54212.1_w1600	X54212.1_w1600	114
3113	X54212.1_w1650	X54212.1_w1650	111
3114	X54212.1_w1700	X54212.1_w1700	-1
3115	X54212.1_w1750	X54212.1_w1750	-1
3116	X54212.1_w1800	X54212.1_w1800	114
3117	X54212.1_w1850	X54212.1_w1850	119
3118	X54212.1_w1900	X54212.1_w1900	110
3119	X54212.1_w1950	X54212.1_w1950	-1
3120	X54212.1_w2000	X54212.1_w2000	-1
3121	X54212.1_w2050	X54212.1_w2050	114
3122	X54212.1_w2100	X54212.1_w2100	114
3123	X54212.1_w2150	X54212.1_w2150	115
3124	X54212.1_w2200	X54212.1_w2200	111
3125	X54212.1_w2250	X54212.1_w2250	-1
3126	X54212.1_w2300	X54212.1_w2300	-1
3127	X54212.1_w2350	X54212.1_w2350	118
3128	X54212.1_w2400	X54212.1_w2400	115
3129	X54212.1_w2450	X54212.1_w2450	-1
3130	X54212.1_w2500	X54212.1_w2500	118
3131	X54212.1_w2550	X54212.1_w2550	115
3132	X54212.1_w2600	X54212.1_w2600	115
3133	X54212.1_w2650	X54212.1_w2650	118
3134	X54212.1_w2700	X54212.1_w2700	-1
3135	X54212.1_w2750	X54212.1_w2750	115
3136	X54212.1_w2800	X54212.1_w2800	-1
3137	X54212.1_w2843	X54212.1_w2843	114
3138	X70153.1_w0	X70153.1_w0	-1
3139	X70153.1_w50	X70153.1_w50	115
3140	X70153.1_w100	X70153.1_w100	-1
3141	X70153.1_w150	X70153.1_w150	118
3142	X70153.1_w200	X70153.1_w200	118
3143	X70153.1_w250	X70153.1_w250	118
3144	X70153.1_w300	X70153.1_w300	-1
3145	X70153.1_w350	X70153.1_w350	118
3146	X70153.1_w400	X70153.1_w400	-1
3147	X70153.1_w450	X70153.1_w450	119
3148	X70153.1_w500	X70153.1_w500	-1
3149	X70153.1_w550	X70153.1_w550	118
3150	X70153.1_w600	X70153.1_w600	-1
3151	X70153.1_w650	X70153.1_w650	-1
3152	X70153.1_w700	X70153.1_w700	-1
3153	X70153.1_w750	X70153.1_w750	118
3154	X70153.1_w800	X70153.1_w800	118
3155	X70153.1_w850	X70153.1_w850	118
3156	X70153.1_w900	X70153.1_w900	118
3157	X70153.1_w950	X70153.1_w950	119
3158	X70153.1_w1000	X70153.1_w1000	119
3159	X70153.1_w1050	X70153.1_w1050	119
3160	X70153.1_w1100	X70153.1_w1100	-1
3161	X70153.1_w1150	X70153.1_w1150	-1
3162	X70153.1_w1200	X70153.1_w1200	119
3163	X70153.1_w1250	X70153.1_w1250	119
3164	X70153.1_w1300	X70153.1_w1300	119
3165	X70153.1_w1350	X70153.1_w1350	119
3166	X70153.1_w1400	X70153.1_w1400	119
3167	X70153.1_w1450	X70153.1_w1450	119
3168	X70153.1_w1500	X70153.1_w1500	118
3169	X70153.1_w1550	X70153.1_w1550	-1
3170	X70153.1_w1600	X70153.1_w1600	-1
3171	X70153.1_w1650	X70153.1_w1650	119
3172	X70153.1_w1700	X70153.1_w1700	-1
3173	X70153.1_w1750	X70153.1_w1750	119
3174	X70153.1_w1800	X70153.1_w1800	119
3175	X70153.1_w1850	X70153.1_w1850	121
3176	X70153.1_w1900	X70153.1_w1900	-1
3177	X70153.1_w1950	X70153.1_w1950	-1
3178	X70153.1_w2000	X70153.1_w2000	119
3179	X70153.1_w2050	X70153.1_w2050	121
3180	X70153.1_w2100	X70153.1_w2100	121
3181	X70153.1_w2150	X70153.1_w2150	-1
3182	X70153.1_w2200	X70153.1_w2200	121
3183	X70153.1_w2250	X70153.1_w2250	121
3184	X70153.1_w2300	X70153.1_w2300	121
3185	X70153.1_w2350	X70153.1_w2350	121
3186	X70153.1_w2400	X70153.1_w2400	-1
3187	X70153.1_w2450	X70153.1_w2450	121
3188	X70153.1_w2491	X70153.1_w2491	120
3189	X70154.1_w0	X70154.1_w0	121
3190	X70154.1_w50	X70154.1_w50	121
3191	X70154.1_w100	X70154.1_w100	-1
3192	X70154.1_w150	X70154.1_w150	-1
3193	X70154.1_w200	X70154.1_w200	121
3194	X70154.1_w250	X70154.1_w250	121
3195	X70154.1_w300	X70154.1_w300	120
3196	X70154.1_w350	X70154.1_w350	-1
3197	X70154.1_w400	X70154.1_w400	121
3198	X70154.1_w450	X70154.1_w450	120
3199	X70154.1_w500	X70154.1_w500	-1
3200	X70154.1_w550	X70154.1_w550	120
3201	X70154.1_w600	X70154.1_w600	121
3202	X70154.1_w650	X70154.1_w650	120
3203	X70154.1_w700	X70154.1_w700	-1
3204	X70154.1_w750	X70154.1_w750	120
3205	X70154.1_w800	X70154.1_w800	117
3206	X70154.1_w850	X70154.1_w850	120
3207	X70154.1_w900	X70154.1_w900	-1
3208	X70154.1_w950	X70154.1_w950	120
3209	X70154.1_w1000	X70154.1_w1000	120
3210	X70154.1_w1050	X70154.1_w1050	120
3211	X70154.1_w1100	X70154.1_w1100	120
3212	X70154.1_w1150	X70154.1_w1150	120
3213	X70154.1_w1200	X70154.1_w1200	120
3214	X70154.1_w1250	X70154.1_w1250	117
3215	X70154.1_w1300	X70154.1_w1300	120
3216	X70154.1_w1350	X70154.1_w1350	-1
3217	X70154.1_w1400	X70154.1_w1400	117
3218	X70154.1_w1450	X70154.1_w1450	120
3219	X70154.1_w1500	X70154.1_w1500	-1
3220	X70154.1_w1550	X70154.1_w1550	-1
3221	X70154.1_w1576	X70154.1_w1576	120
3222	X14581.1_w0	X14581.1_w0	120
3223	X14581.1_w50	X14581.1_w50	-1
3224	X14581.1_w100	X14581.1_w100	-1
3225	X14581.1_w150	X14581.1_w150	116
3226	X14581.1_w200	X14581.1_w200	-1
3227	X14581.1_w250	X14581.1_w250	117
3228	X14581.1_w300	X14581.1_w300	-1
3229	X14581.1_w350	X14581.1_w350	-1
3230	X14581.1_w400	X14581.1_w400	-1
3231	X14581.1_w450	X14581.1_w450	116
3232	X14581.1_w500	X14581.1_w500	117
3233	X14581.1_w550	X14581.1_w550	-1
3234	X14581.1_w600	X14581.1_w600	-1
3235	X14581.1_w650	X14581.1_w650	-1
3236	X14581.1_w700	X14581.1_w700	116
3237	X14581.1_w750	X14581.1_w750	116
3238	X14581.1_w800	X14581.1_w800	116
3239	X14581.1_w850	X14581.1_w850	-1
3240	X14581.1_w900	X14581.1_w900	-1
3241	X14581.1_w932	X14581.1_w932	-1
3242	X14579.1_w0	X14579.1_w0	-1
3243	X14579.1_w50	X14579.1_w50	-1
3244	X14579.1_w100	X14579.1_w100	-1
3245	X14579.1_w150	X14579.1_w150	-1
3246	X14579.1_w200	X14579.1_w200	-1
3247	X14579.1_w250	X14579.1_w250	-1
3248	X14579.1_w300	X14579.1_w300	116
3249	X14579.1_w350	X14579.1_w350	-1
3250	X14579.1_w400	X14579.1_w400	88
3251	X14579.1_w450	X14579.1_w450	-1
3252	X14579.1_w500	X14579.1_w500	88
3253	X14579.1_w550	X14579.1_w550	-1
3254	X14579.1_w600	X14579.1_w600	-1
3255	X14579.1_w650	X14579.1_w650	88
3256	X14579.1_w700	X14579.1_w700	-1
3257	X14579.1_w750	X14579.1_w750	-1
3258	X14579.1_w800	X14579.1_w800	-1
3259	X14579.1_w850	X14579.1_w850	88
3260	X14579.1_w858	X14579.1_w858	106
3261	X14580.1_w0	X14580.1_w0	-1
3262	X14580.1_w50	X14580.1_w50	88
3263	X14580.1_w100	X14580.1_w100	-1
3264	X14580.1_w150	X14580.1_w150	106
3265	X14580.1_w200	X14580.1_w200	-1
3266	X14580.1_w250	X14580.1_w250	-1
3267	X14580.1_w300	X14580.1_w300	106
3268	X14580.1_w350	X14580.1_w350	88
3269	X14580.1_w400	X14580.1_w400	88
3270	X14580.1_w450	X14580.1_w450	-1
3271	X14580.1_w500	X14580.1_w500	-1
3272	X14580.1_w550	X14580.1_w550	-1
3273	X14580.1_w600	X14580.1_w600	-1
3274	X14580.1_w650	X14580.1_w650	106
3275	X14580.1_w700	X14580.1_w700	88
3276	X14580.1_w750	X14580.1_w750	106
3277	X14580.1_w800	X14580.1_w800	106
3278	X14580.1_w850	X14580.1_w850	-1
3279	X14580.1_w900	X14580.1_w900	106
3280	X14580.1_w935	X14580.1_w935	106
3281	X57743.1_w0	X57743.1_w0	-1
3282	X57743.1_w50	X57743.1_w50	-1
3283	X57743.1_w100	X57743.1_w100	106
3284	X57743.1_w150	X57743.1_w150	-1
3285	X57743.1_w200	X57743.1_w200	-1
3286	X57743.1_w250	X57743.1_w250	-1
3287	X57743.1_w300	X57743.1_w300	-1
3288	X57743.1_w350	X57743.1_w350	107
3289	X57743.1_w400	X57743.1_w400	-1
3290	X57743.1_w450	X57743.1_w450	107
3291	X57743.1_w500	X57743.1_w500	107
3292	X57743.1_w550	X57743.1_w550	107
3293	X57743.1_w600	X57743.1_w600	102
3294	X57743.1_w650	X57743.1_w650	-1
3295	X57743.1_w700	X57743.1_w700	102
3296	X57743.1_w750	X57743.1_w750	107
3297	X57743.1_w800	X57743.1_w800	-1
3298	X57743.1_w850	X57743.1_w850	-1
3299	X57743.1_w900	X57743.1_w900	107
3300	X57743.1_w950	X57743.1_w950	-1
3301	X57743.1_w1000	X57743.1_w1000	102
3302	X57743.1_w1050	X57743.1_w1050	107
3303	X57743.1_w1100	X57743.1_w1100	107
3304	X57743.1_w1150	X57743.1_w1150	102
3305	X57743.1_w1200	X57743.1_w1200	-1
3306	X57743.1_w1250	X57743.1_w1250	102
3307	X57743.1_w1300	X57743.1_w1300	-1
3308	X57743.1_w1305	X57743.1_w1305	-1
3309	X57575.1_w0	X57575.1_w0	-1
3310	X57575.1_w50	X57575.1_w50	-1
3311	X57575.1_w100	X57575.1_w100	102
3312	X57575.1_w150	X57575.1_w150	-1
3313	X57575.1_w200	X57575.1_w200	102
3314	X57575.1_w250	X57575.1_w250	102
3315	X57575.1_w300	X57575.1_w300	-1
3316	X57575.1_w350	X57575.1_w350	102
3317	X57575.1_w400	X57575.1_w400	-1
3318	X57575.1_w450	X57575.1_w450	102
3319	X57575.1_w464	X57575.1_w464	102
3320	X62384.1_w0	X62384.1_w0	102
3321	X62384.1_w50	X62384.1_w50	102
3322	X62384.1_w100	X62384.1_w100	-1
3323	X62384.1_w150	X62384.1_w150	102
3324	X62384.1_w200	X62384.1_w200	102
3325	X62384.1_w250	X62384.1_w250	-1
3326	X62384.1_w300	X62384.1_w300	102
3327	X62384.1_w350	X62384.1_w350	-1
3328	X62384.1_w400	X62384.1_w400	102
3329	X62384.1_w450	X62384.1_w450	102
3330	X62384.1_w500	X62384.1_w500	102
3331	X62384.1_w550	X62384.1_w550	102
3332	X62384.1_w600	X62384.1_w600	-1
3333	X62384.1_w650	X62384.1_w650	102
3334	X62384.1_w668	X62384.1_w668	-1
3335	X62383.1_w0	X62383.1_w0	-1
3336	X62383.1_w50	X62383.1_w50	102
3337	X62383.1_w100	X62383.1_w100	-1
3338	X62383.1_w150	X62383.1_w150	-1
3339	X62383.1_w200	X62383.1_w200	102
3340	X62383.1_w250	X62383.1_w250	-1
3341	X62383.1_w300	X62383.1_w300	-1
3342	X62383.1_w341	X62383.1_w341	-1
3343	X57274.1_w0	X57274.1_w0	102
3344	X57274.1_w50	X57274.1_w50	-1
3345	X57274.1_w100	X57274.1_w100	-1
3346	X57274.1_w150	X57274.1_w150	-1
3347	X57274.1_w200	X57274.1_w200	-1
3348	X57274.1_w250	X57274.1_w250	-1
3349	X57274.1_w300	X57274.1_w300	-1
3350	X57274.1_w350	X57274.1_w350	109
3351	X57274.1_w400	X57274.1_w400	109
3352	X57274.1_w450	X57274.1_w450	-1
3353	X57274.1_w500	X57274.1_w500	109
3354	X57274.1_w550	X57274.1_w550	-1
3355	X57274.1_w600	X57274.1_w600	109
3356	X57274.1_w650	X57274.1_w650	109
3357	X57274.1_w700	X57274.1_w700	113
3358	X57274.1_w750	X57274.1_w750	109
3359	X57274.1_w800	X57274.1_w800	-1
3360	X57274.1_w850	X57274.1_w850	113
3361	X57274.1_w900	X57274.1_w900	-1
3362	X57274.1_w950	X57274.1_w950	-1
3363	X57274.1_w995	X57274.1_w995	-1
3364	X57275.1_w0	X57275.1_w0	109
3365	X57275.1_w50	X57275.1_w50	-1
3366	X57275.1_w100	X57275.1_w100	113
3367	X57275.1_w150	X57275.1_w150	109
3368	X57275.1_w200	X57275.1_w200	-1
3369	X57275.1_w250	X57275.1_w250	113
3370	X57275.1_w300	X57275.1_w300	109
3371	X57275.1_w350	X57275.1_w350	-1
3372	X57275.1_w400	X57275.1_w400	113
3373	X57275.1_w450	X57275.1_w450	113
3374	X57275.1_w500	X57275.1_w500	113
3375	X57275.1_w550	X57275.1_w550	-1
3376	X57275.1_w587	X57275.1_w587	-1
3377	V01472.1_w0	V01472.1_w0	112
3378	V01472.1_w50	V01472.1_w50	-1
3379	V01472.1_w100	V01472.1_w100	113
3380	V01472.1_w150	V01472.1_w150	112
3381	V01472.1_w200	V01472.1_w200	113
3382	V01472.1_w250	V01472.1_w250	112
3383	V01472.1_w300	V01472.1_w300	105
3384	V01472.1_w350	V01472.1_w350	112
3385	V01472.1_w400	V01472.1_w400	113
3386	V01472.1_w450	V01472.1_w450	-1
3387	V01472.1_w500	V01472.1_w500	112
3388	V01472.1_w550	V01472.1_w550	112
3389	V01472.1_w600	V01472.1_w600	-1
3390	V01472.1_w650	V01472.1_w650	-1
3391	V01472.1_w700	V01472.1_w700	112
3392	V01472.1_w750	V01472.1_w750	-1
3393	V01472.1_w800	V01472.1_w800	112
3394	V01472.1_w850	V01472.1_w850	-1
3395	V01472.1_w900	V01472.1_w900	112
3396	V01472.1_w950	V01472.1_w950	105
3397	V01472.1_w1000	V01472.1_w1000	-1
3398	V01472.1_w1050	V01472.1_w1050	-1
3399	V01472.1_w1100	V01472.1_w1100	-1
3400	V01472.1_w1114	V01472.1_w1114	-1
3401	V01473.1_w0	V01473.1_w0	-1
3402	V01473.1_w50	V01473.1_w50	105
3403	V01473.1_w100	V01473.1_w100	105
3404	V01473.1_w150	V01473.1_w150	112
3405	V01473.1_w200	V01473.1_w200	-1
3406	V01473.1_w250	V01473.1_w250	-1
3407	V01473.1_w300	V01473.1_w300	-1
3408	V01473.1_w350	V01473.1_w350	-1
3409	V01473.1_w400	V01473.1_w400	-1
3410	V01473.1_w450	V01473.1_w450	105
3411	V01473.1_w484	V01473.1_w484	112
3412	V01474.1_w0	V01474.1_w0	105
3413	V01474.1_w50	V01474.1_w50	93
3414	V01474.1_w100	V01474.1_w100	93
3415	V01474.1_w150	V01474.1_w150	-1
3416	V01474.1_w200	V01474.1_w200	103
3417	V01474.1_w250	V01474.1_w250	-1
3418	V01474.1_w300	V01474.1_w300	104
3419	V01474.1_w350	V01474.1_w350	105
3420	V01474.1_w400	V01474.1_w400	103
3421	V01474.1_w450	V01474.1_w450	-1
3422	V01474.1_w500	V01474.1_w500	-1
3423	V01474.1_w550	V01474.1_w550	-1
3424	V01474.1_w600	V01474.1_w600	-1
3425	V01474.1_w650	V01474.1_w650	93
3426	V01474.1_w700	V01474.1_w700	-1
3427	V01474.1_w750	V01474.1_w750	93
3428	V01474.1_w800	V01474.1_w800	93
3429	V01474.1_w850	V01474.1_w850	103
3430	V01474.1_w900	V01474.1_w900	93
3431	V01474.1_w950	V01474.1_w950	93
3432	V01474.1_w968	V01474.1_w968	-1
3433	V01475.1_w0	V01475.1_w0	103
3434	V01475.1_w50	V01475.1_w50	104
3435	V01475.1_w100	V01475.1_w100	-1
3436	V01475.1_w150	V01475.1_w150	103
3437	V01475.1_w200	V01475.1_w200	104
3438	V01475.1_w250	V01475.1_w250	103
3439	V01475.1_w300	V01475.1_w300	-1
3440	V01475.1_w350	V01475.1_w350	-1
3441	V01475.1_w400	V01475.1_w400	-1
3442	V01475.1_w450	V01475.1_w450	-1
3443	V01475.1_w500	V01475.1_w500	104
3444	V01475.1_w550	V01475.1_w550	-1
3445	V01475.1_w600	V01475.1_w600	-1
3446	V01475.1_w650	V01475.1_w650	103
3447	V01475.1_w693	V01475.1_w693	104
3448	V01476.1_w0	V01476.1_w0	-1
3449	V01476.1_w50	V01476.1_w50	104
3450	V01476.1_w100	V01476.1_w100	93
3451	V01476.1_w150	V01476.1_w150	-1
3452	V01476.1_w200	V01476.1_w200	-1
3453	V01476.1_w250	V01476.1_w250	-1
3454	V01476.1_w300	V01476.1_w300	104
3455	V01476.1_w350	V01476.1_w350	-1
3456	V01476.1_w400	V01476.1_w400	104
3457	V01476.1_w450	V01476.1_w450	-1
3458	V01476.1_w500	V01476.1_w500	-1
3459	V01476.1_w550	V01476.1_w550	104
3460	V01476.1_w600	V01476.1_w600	103
3461	V01476.1_w650	V01476.1_w650	-1
3462	V01476.1_w671	V01476.1_w671	-1
3463	V01477.1_w0	V01477.1_w0	-1
3464	V01477.1_w50	V01477.1_w50	104
3465	V01477.1_w100	V01477.1_w100	-1
3466	V01477.1_w150	V01477.1_w150	-1
3467	V01477.1_w200	V01477.1_w200	-1
3468	V01477.1_w217	V01477.1_w217	-1
3469	V01479.1_w0	V01479.1_w0	-1
3470	V01479.1_w50	V01479.1_w50	-1
3471	V01479.1_w100	V01479.1_w100	98
3472	V01479.1_w150	V01479.1_w150	-1
3473	V01479.1_w200	V01479.1_w200	-1
3474	V01479.1_w250	V01479.1_w250	98
3475	V01479.1_w300	V01479.1_w300	98
3476	V01479.1_w350	V01479.1_w350	-1
3477	V01479.1_w400	V01479.1_w400	98
3478	V01479.1_w450	V01479.1_w450	98
3479	V01479.1_w500	V01479.1_w500	-1
3480	V01479.1_w550	V01479.1_w550	98
3481	V01479.1_w600	V01479.1_w600	-1
3482	V01479.1_w612	V01479.1_w612	98
3483	X02450.1_w0	X02450.1_w0	98
3484	X02450.1_w50	X02450.1_w50	-1
3485	X02450.1_w100	X02450.1_w100	98
3486	X02450.1_w150	X02450.1_w150	-1
3487	X02450.1_w200	X02450.1_w200	98
